lon,lat,value,value_whole,shapeName,EVP,unvac,cum_per,cum_prop
30.2579165608,-30.17791634413,4697.0,39380.36,Sisonke,92.80777356899999,338.0,72.91286,72.9
31.791249888,-28.069583019230002,4686.0,34880.08,Zululand,92.734361181,340.0,72.99514,73.0
29.107916565399997,-28.64458301693,4684.0,37143.535,Uthukela,90.954524934,424.0,73.07739,73.1
29.682916563099997,-28.261249685129997,4677.0,43465.645,Uthukela,90.954524934,423.0,73.15952,73.2
25.8495832451,-25.96124969433,4673.0,43479.62,Ngaka Modiri Molema,92.82207438,335.0,73.24158,73.2
31.599583222099998,-28.83624968283,4634.0,40555.523,Uthungulu,90.292884192,450.0,73.32296,73.3
29.874583229,-24.427916367130003,4608.0,39347.754,Sekhukhune,89.77737371399999,471.0,73.40388,73.4
29.107916565399997,-26.152916360229998,4564.0,52007.4,Nkangala,86.47099272,617.0,73.484024,73.5
30.641249892599998,-23.08624970583,4558.0,38941.086,Vhembe,89.95585158,458.0,73.56406,73.6
31.791249888,-27.87791635333,4508.0,33313.887,Zululand,92.734361181,328.0,73.64322,73.6
28.1495832359,-26.536249692029998,4506.0,51865.7,Sedibeng,91.91230775999999,364.0,73.72235,73.7
30.4495832267,-24.236249701229998,4498.0,39841.297,Mopani,89.892208224,455.0,73.80133,73.8
27.191249906399996,-27.494583021529998,4491.0,50681.05,Fezile Dabi,81.22266558,843.0,73.8802,73.9
31.024583224399997,-29.027916348730002,4455.0,34854.062,iLembe,75.408364836,1096.0,73.958435,74.0
30.4495832267,-28.069583019230002,4440.0,33456.023,Umzinyathi,94.613038821,239.0,74.03639,74.0
30.2579165608,-28.452916351029998,4435.0,31567.91,Uthukela,90.954524934,401.0,74.11428,74.1
27.382916572299997,-32.66958300083,4431.0,47147.797,Amathole,95.065689096,219.0,74.192085,74.2
28.916249899500002,-31.327916339530002,4422.0,36376.93,O.R.Tambo,85.58057585700001,638.0,74.269745,74.3
28.7245832336,-31.327916339530002,4419.0,37705.184,O.R.Tambo,85.58057585700001,637.0,74.34734,74.3
30.641249892599998,-29.41124968053,4417.0,41133.152,Umgungundlovu,94.460073687,245.0,74.424904,74.4
29.107916565399997,-23.277916371729997,4412.0,37891.484,Capricorn,84.429308124,687.0,74.50238,74.5
28.916249899500002,-25.76958302843,4408.0,50232.66,City of Tshwane,94.463777835,244.0,74.57979,74.6
27.382916572299997,-25.386249696630003,4405.0,48722.516,Bojanala,90.34422698700001,425.0,74.657135,74.7
30.8329165585,-24.61958303303,4380.0,37828.75,Ehlanzeni,87.90843492900001,530.0,74.73405,74.7
22.9745832566,-27.68624968743,4360.0,52632.53,John Taolo Gaetsewe,98.125839,82.0,74.810616,74.8
27.191249906399996,-25.194583030729998,4358.0,44081.434,Bojanala,90.34422698700001,421.0,74.887146,74.9
28.341249901799998,-24.61958303303,4287.0,41080.68,Waterberg,93.14523332099999,294.0,74.962425,75.0
26.6162499087,-30.56124967593,4278.0,41196.656,Xhariep,93.820969935,264.0,75.03755,75.0
25.8495832451,-27.111249689730002,4239.0,38593.586,Dr Kenneth Kaunda,92.072503782,336.0,75.111984,75.1
28.7245832336,-23.85291636943,4207.0,37306.312,Waterberg,93.14523332099999,288.0,75.18587,75.2
25.0829165815,-26.344583026130003,4205.0,34429.156,Ngaka Modiri Molema,92.82207438,302.0,75.259705,75.3
27.382916572299997,-30.36958301003,4186.0,40299.72,Xhariep,93.820969935,259.0,75.33321,75.3
30.2579165608,-28.83624968283,4158.0,32504.656,Uthukela,90.954524934,376.0,75.40623,75.4
31.4079165562,-27.87791635333,4157.0,31582.486,Zululand,92.734361181,302.0,75.479225,75.5
22.399583258899998,-32.28624966903,4150.0,42574.85,Central Karoo,98.03010483,82.0,75.5521,75.6
17.7995832773,-32.861249666730004,4139.0,48243.0,West Coast,94.30236093600001,236.0,75.62478,75.6
29.299583231299998,-24.427916367130003,4138.0,35061.13,Capricorn,84.429308124,644.0,75.69745,75.7
27.191249906399996,-26.152916360229998,4135.0,48722.207,Dr Kenneth Kaunda,92.072503782,328.0,75.770065,75.8
28.7245832336,-31.90291633723,4132.0,38355.465,O.R.Tambo,85.58057585700001,596.0,75.84262,75.8
31.4079165562,-28.64458301693,4124.0,33853.6,Uthungulu,90.292884192,400.0,75.91504,75.9
32.5579165516,-26.91958302383,4113.0,32402.969,Umkhanyakude,92.176661808,322.0,75.98727,76.0
29.874583229,-23.08624970583,4107.0,36826.566,Vhembe,89.95585158,413.0,76.05938,76.1
31.024583224399997,-29.21958301463,4105.0,34995.086,iLembe,75.408364836,1009.0,76.13147,76.1
31.599583222099998,-28.64458301693,4084.0,34834.473,Uthungulu,90.292884192,396.0,76.203186,76.2
30.641249892599998,-23.46958303763,4081.0,34736.883,Mopani,89.892208224,412.0,76.27485,76.3
26.6162499087,-27.302916355630003,4079.0,37534.43,Lejweleputswa,96.61212678599999,138.0,76.34648,76.3
28.1495832359,-32.094583003130005,4059.0,38076.297,Amathole,95.065689096,200.0,76.417755,76.4
30.066249894899997,-30.36958301003,4054.0,34048.566,Sisonke,92.80777356899999,292.0,76.488945,76.5
17.991249943199996,-32.861249666730004,4045.0,47145.01,West Coast,94.30236093600001,230.0,76.55998,76.6
29.874583229,-24.236249701229998,4040.0,34809.605,Capricorn,84.429308124,629.0,76.63092,76.6
28.532916567699996,-30.17791634413,4024.0,35805.45,Alfred Nzo,94.368393126,227.0,76.701584,76.7
30.641249892599998,-28.261249685129997,4021.0,30036.746,Umzinyathi,94.613038821,217.0,76.772194,76.8
18.949583272699996,-33.81958299623,4009.0,52165.246,Cape Winelands,92.786964732,289.0,76.84259,76.8
29.682916563099997,-24.236249701229998,3992.0,34336.086,Capricorn,84.429308124,622.0,76.9127,76.9
27.957916570000002,-31.51958300543,3989.0,33861.61,Chris Hani,95.019458247,199.0,76.98274,77.0
29.682916563099997,-29.79458301233,3972.0,30872.393,Sisonke,92.80777356899999,286.0,77.05249,77.1
26.999583240499994,-27.494583021529998,3946.0,44531.285,Fezile Dabi,81.22266558,741.0,77.12179,77.1
27.7662499041,-28.83624968283,3938.0,38336.062,Thabo Mofutsanyane,95.78038554,166.0,77.19093,77.2
28.1495832359,-31.51958300543,3901.0,33336.09,Chris Hani,95.019458247,194.0,77.25944,77.3
24.699583249699998,-34.01124966213,3883.0,42530.17,Cacadu,94.088183364,230.0,77.32763,77.3
30.8329165585,-23.85291636943,3858.0,33834.93,Mopani,89.892208224,390.0,77.39537,77.4
26.8079165746,-32.66958300083,3840.0,40926.465,Amathole,95.065689096,189.0,77.46281,77.5
18.949583272699996,-34.01124966213,3837.0,48017.28,City of Cape Town,94.711758939,203.0,77.53019,77.5
29.491249897199996,-24.81124969893,3837.0,32242.676,Sekhukhune,89.77737371399999,392.0,77.597565,77.6
28.341249901799998,-32.094583003130005,3836.0,35236.215,Amathole,95.065689096,189.0,77.66493,77.7
19.141249938599998,-34.39458299393,3819.0,52871.137,Overberg,94.311689094,217.0,77.731995,77.7
29.299583231299998,-24.81124969893,3814.0,32081.25,Sekhukhune,89.77737371399999,390.0,77.798965,77.8
31.4079165562,-28.069583019230002,3800.0,29690.082,Zululand,92.734361181,276.0,77.86569,77.9
25.6579165792,-25.76958302843,3777.0,37677.39,Ngaka Modiri Molema,92.82207438,271.0,77.932014,77.9
30.2579165608,-24.61958303303,3776.0,32264.834,Sekhukhune,89.77737371399999,386.0,77.99833,78.0
28.916249899500002,-24.81124969893,3757.0,31654.021,Waterberg,93.14523332099999,258.0,78.06431,78.1
31.599583222099998,-27.68624968743,3737.0,27706.572,Zululand,92.734361181,272.0,78.12992,78.1
22.399583258899998,-34.01124966213,3731.0,45237.883,Eden,93.251039427,252.0,78.19544,78.2
28.532916567699996,-31.90291633723,3727.0,34655.625,O.R.Tambo,85.58057585700001,537.0,78.260895,78.3
30.066249894899997,-23.66124970353,3722.0,33684.605,Mopani,89.892208224,376.0,78.32625,78.3
24.507916583799997,-27.68624968743,3716.0,35228.33,Dr Ruth Segomotsi Mompati,94.37904611100001,209.0,78.3915,78.4
29.682916563099997,-29.986249678230003,3708.0,28597.338,Sisonke,92.80777356899999,267.0,78.45662,78.5
29.491249897199996,-24.427916367130003,3697.0,30367.57,Capricorn,84.429308124,576.0,78.52154,78.5
31.982916553899997,-27.87791635333,3684.0,27426.576,Zululand,92.734361181,268.0,78.586235,78.6
29.299583231299998,-25.00291636483,3673.0,31050.799,Sekhukhune,89.77737371399999,375.0,78.650734,78.7
29.491249897199996,-29.027916348730002,3666.0,30074.713,Uthukela,90.954524934,332.0,78.7151,78.7
25.466249913299997,-32.094583003130005,3651.0,39345.355,Chris Hani,95.019458247,182.0,78.77922,78.8
29.682916563099997,-30.17791634413,3646.0,27853.713,Sisonke,92.80777356899999,262.0,78.84324,78.8
31.982916553899997,-27.111249689730002,3636.0,27684.094,Umkhanyakude,92.176661808,284.0,78.90709,78.9
27.382916572299997,-26.91958302383,3635.0,37121.746,Fezile Dabi,81.22266558,683.0,78.970924,79.0
29.107916565399997,-30.94458300773,3632.0,28526.57,Alfred Nzo,94.368393126,205.0,79.034706,79.0
29.107916565399997,-31.327916339530002,3620.0,29421.436,O.R.Tambo,85.58057585700001,522.0,79.098274,79.1
27.191249906399996,-32.861249666730004,3618.0,38969.25,Amathole,95.065689096,179.0,79.161804,79.2
30.066249894899997,-24.236249701229998,3597.0,30723.566,Sekhukhune,89.77737371399999,368.0,79.22497,79.2
28.341249901799998,-30.56124967593,3592.0,34871.16,Joe Gqabi,92.036230902,286.0,79.28805,79.3
30.8329165585,-29.027916348730002,3563.0,29366.613,Umzinyathi,94.613038821,192.0,79.35062,79.4
24.699583249699998,-27.302916355630003,3545.0,31474.0,Dr Ruth Segomotsi Mompati,94.37904611100001,199.0,79.412865,79.4
29.682916563099997,-30.36958301003,3509.0,26806.025,Sisonke,92.80777356899999,252.0,79.47449,79.5
25.466249913299997,-27.494583021529998,3502.0,34323.188,Dr Ruth Segomotsi Mompati,94.37904611100001,197.0,79.53598,79.5
28.7245832336,-30.94458300773,3498.0,29863.32,O.R.Tambo,85.58057585700001,504.0,79.597404,79.6
24.507916583799997,-32.094583003130005,3472.0,38811.145,Cacadu,94.088183364,205.0,79.65838,79.7
27.191249906399996,-26.344583026130003,3472.0,41313.57,Dr Kenneth Kaunda,92.072503782,275.0,79.719345,79.7
27.5745832382,-31.51958300543,3429.0,31037.814,Chris Hani,95.019458247,171.0,79.77956,79.8
30.4495832267,-29.986249678230003,3414.0,31054.713,Umgungundlovu,94.460073687,189.0,79.83951,79.8
31.599583222099998,-25.76958302843,3413.0,30640.982,Ehlanzeni,87.90843492900001,413.0,79.899445,79.9
26.6162499087,-32.66958300083,3408.0,36320.684,Amathole,95.065689096,168.0,79.95929,80.0
28.916249899500002,-30.94458300773,3408.0,29045.95,Alfred Nzo,94.368393126,192.0,80.01914,80.0
30.641249892599998,-29.027916348730002,3404.0,29936.059,Umzinyathi,94.613038821,183.0,80.07891,80.1
25.2745832474,-26.344583026130003,3398.0,30519.76,Ngaka Modiri Molema,92.82207438,244.0,80.13858,80.1
31.599583222099998,-28.452916351029998,3397.0,27258.906,Uthungulu,90.292884192,330.0,80.198235,80.2
29.682916563099997,-28.83624968283,3390.0,30637.031,Uthukela,90.954524934,307.0,80.25777,80.3
28.916249899500002,-23.66124970353,3377.0,29467.973,Capricorn,84.429308124,526.0,80.31707,80.3
18.5662499409,-33.62791633033,3373.0,39103.52,City of Cape Town,94.711758939,178.0,80.3763,80.4
27.957916570000002,-32.28624966903,3367.0,32655.744,Amathole,95.065689096,166.0,80.435425,80.4
29.491249897199996,-29.986249678230003,3361.0,25772.88,Sisonke,92.80777356899999,242.0,80.494446,80.5
23.9329165861,-30.56124967593,3346.0,35376.25,Pixley ka Seme,84.960424332,503.0,80.5532,80.6
28.532916567699996,-25.57791636253,3341.0,40652.02,City of Tshwane,94.463777835,185.0,80.61187,80.6
24.8912499156,-34.01124966213,3335.0,36522.332,Cacadu,94.088183364,197.0,80.67043,80.7
30.4495832267,-30.17791634413,3294.0,28270.934,Ugu,96.068357532,130.0,80.72827,80.7
28.532916567699996,-31.136249673630005,3276.0,28596.379,Joe Gqabi,92.036230902,261.0,80.785805,80.8
32.3662498857,-27.68624968743,3275.0,27772.809,Umkhanyakude,92.176661808,256.0,80.843315,80.8
31.2162498903,-29.41124968053,3264.0,32250.768,iLembe,75.408364836,803.0,80.900635,80.9
29.107916565399997,-31.136249673630005,3260.0,25976.0,O.R.Tambo,85.58057585700001,470.0,80.95788,81.0
30.2579165608,-25.00291636483,3226.0,37889.266,Ehlanzeni,87.90843492900001,390.0,81.01453,81.0
31.791249888,-27.68624968743,3220.0,23727.93,Zululand,92.734361181,234.0,81.071075,81.1
30.066249894899997,-23.46958303763,3218.0,28287.746,Mopani,89.892208224,325.0,81.12759,81.1
31.024583224399997,-28.452916351029998,3217.0,25562.125,Uthungulu,90.292884192,312.0,81.184074,81.2
19.524583270399997,-33.43624966443,3213.0,36843.77,Cape Winelands,92.786964732,232.0,81.24049,81.2
29.299583231299998,-30.56124967593,3208.0,27578.273,Sisonke,92.80777356899999,231.0,81.29683,81.3
30.066249894899997,-29.79458301233,3193.0,29482.613,Umgungundlovu,94.460073687,177.0,81.3529,81.4
27.957916570000002,-31.711249671330002,3165.0,26972.723,Chris Hani,95.019458247,158.0,81.40848,81.4
28.7245832336,-32.094583003130005,3155.0,28965.475,Amathole,95.065689096,156.0,81.46388,81.5
26.999583240499994,-25.57791636253,3133.0,34524.695,Bojanala,90.34422698700001,303.0,81.5189,81.5
30.4495832267,-28.83624968283,3124.0,24033.89,Umzinyathi,94.613038821,168.0,81.57375,81.6
30.4495832267,-29.027916348730002,3112.0,27349.408,Umzinyathi,94.613038821,168.0,81.6284,81.6
22.9745832566,-28.261249685129997,3108.0,33776.746,Z F Mgcawu,97.317877104,83.0,81.68298,81.7
28.341249901799998,-31.51958300543,3080.0,28932.473,Chris Hani,95.019458247,153.0,81.73707,81.7
28.532916567699996,-25.00291636483,3074.0,29913.828,Waterberg,93.14523332099999,211.0,81.791046,81.8
30.4495832267,-28.452916351029998,3061.0,21852.318,Umzinyathi,94.613038821,165.0,81.8448,81.8
28.1495832359,-31.711249671330002,3055.0,26368.338,Chris Hani,95.019458247,152.0,81.898445,81.9
29.874583229,-27.302916355630003,3038.0,28382.758,Gert Sibande,95.90927831100001,124.0,81.95179,82.0
28.916249899500002,-23.46958303763,3029.0,26462.9,Capricorn,84.429308124,472.0,82.00498,82.0
31.2162498903,-28.261249685129997,3029.0,23927.406,Zululand,92.734361181,220.0,82.058174,82.1
30.641249892599998,-26.152916360229998,3023.0,27124.031,Gert Sibande,95.90927831100001,124.0,82.11126,82.1
26.6162499087,-26.152916360229998,3008.0,27164.547,Dr Kenneth Kaunda,92.072503782,238.0,82.16408,82.2
25.6579165792,-25.96124969433,3005.0,28424.828,Ngaka Modiri Molema,92.82207438,216.0,82.21685,82.2
19.7162499363,-33.62791633033,2990.0,34379.348,Cape Winelands,92.786964732,216.0,82.269356,82.3
26.8079165746,-33.43624966443,2989.0,36354.297,Cacadu,94.088183364,177.0,82.32184,82.3
29.107916565399997,-23.46958303763,2985.0,26230.611,Capricorn,84.429308124,465.0,82.37426,82.4
32.1745832198,-27.111249689730002,2985.0,23199.088,Umkhanyakude,92.176661808,234.0,82.42668,82.4
30.2579165608,-30.36958301003,2978.0,25200.773,Ugu,96.068357532,117.0,82.47897,82.5
30.2579165608,-22.70291637403,2965.0,25643.02,Vhembe,89.95585158,298.0,82.531044,82.5
28.1495832359,-31.90291633723,2959.0,27156.098,Chris Hani,95.019458247,147.0,82.583,82.6
31.2162498903,-28.83624968283,2930.0,24723.074,Uthungulu,90.292884192,284.0,82.63445,82.6
30.641249892599998,-26.344583026130003,2923.0,26274.924,Gert Sibande,95.90927831100001,120.0,82.68578,82.7
27.382916572299997,-32.47791633493,2917.0,28711.422,Amathole,95.065689096,144.0,82.73701,82.7
24.124583252,-26.536249692029998,2906.0,22943.314,Dr Ruth Segomotsi Mompati,94.37904611100001,163.0,82.78803,82.8
24.699583249699998,-27.87791635333,2900.0,28713.648,Frances Baard,97.261760295,79.0,82.83896,82.8
19.9079166022,-33.81958299623,2893.0,33262.094,Cape Winelands,92.786964732,209.0,82.88976,82.9
27.5745832382,-23.46958303763,2891.0,31795.525,Waterberg,93.14523332099999,198.0,82.94053,82.9
30.4495832267,-30.56124967593,2887.0,30474.67,Ugu,96.068357532,114.0,82.99123,83.0
21.0579165976,-28.261249685129997,2879.0,32953.766,Z F Mgcawu,97.317877104,77.0,83.04178,83.0
28.916249899500002,-28.64458301693,2878.0,22818.705,Thabo Mofutsanyane,95.78038554,121.0,83.09232,83.1
26.8079165746,-26.152916360229998,2874.0,25957.443,Dr Kenneth Kaunda,92.072503782,228.0,83.142784,83.1
27.191249906399996,-30.36958301003,2869.0,27620.117,Xhariep,93.820969935,177.0,83.19317,83.2
31.599583222099998,-28.069583019230002,2853.0,21396.04,Zululand,92.734361181,207.0,83.24327,83.2
30.2579165608,-26.91958302383,2832.0,25361.64,Gert Sibande,95.90927831100001,116.0,83.293,83.3
30.4495832267,-29.41124968053,2831.0,27224.768,Umgungundlovu,94.460073687,157.0,83.34271,83.3
29.682916563099997,-25.96124969433,2826.0,33375.16,Nkangala,86.47099272,382.0,83.39234,83.4
28.341249901799998,-31.711249671330002,2821.0,26470.264,O.R.Tambo,85.58057585700001,407.0,83.44188,83.4
27.957916570000002,-26.72791635793,2819.0,31464.262,Fezile Dabi,81.22266558,529.0,83.49138,83.5
26.8079165746,-27.111249689730002,2804.0,31645.201,Fezile Dabi,81.22266558,527.0,83.54062,83.5
26.6162499087,-32.094583003130005,2803.0,29579.121,Chris Hani,95.019458247,140.0,83.58984,83.6
18.374583275,-31.51958300543,2796.0,33097.1,West Coast,94.30236093600001,159.0,83.63894,83.6
27.382916572299997,-24.427916367130003,2787.0,33784.26,Waterberg,93.14523332099999,191.0,83.68788,83.7
29.491249897199996,-24.04458303533,2787.0,27577.389,Capricorn,84.429308124,434.0,83.73682,83.7
29.874583229,-23.46958303763,2786.0,24404.783,Capricorn,84.429308124,434.0,83.78574,83.8
28.916249899500002,-25.386249696630003,2782.0,27063.441,Nkangala,86.47099272,376.0,83.834595,83.8
25.0829165815,-26.152916360229998,2779.0,22674.088,Ngaka Modiri Molema,92.82207438,199.0,83.8834,83.9
28.532916567699996,-30.36958301003,2779.0,25013.805,Alfred Nzo,94.368393126,157.0,83.9322,83.9
27.957916570000002,-27.111249689730002,2777.0,28360.008,Fezile Dabi,81.22266558,521.0,83.98096,84.0
28.341249901799998,-25.76958302843,2770.0,33704.336,City of Tshwane,94.463777835,153.0,84.0296,84.0
30.066249894899997,-28.64458301693,2752.0,20616.709,Uthukela,90.954524934,249.0,84.07793,84.1
31.024583224399997,-28.83624968283,2751.0,22697.562,Uthungulu,90.292884192,267.0,84.12624,84.1
26.041249910999998,-25.386249696630003,2747.0,25620.08,Ngaka Modiri Molema,92.82207438,197.0,84.17448,84.2
31.2162498903,-28.069583019230002,2736.0,21606.684,Zululand,92.734361181,199.0,84.22252,84.2
26.8079165746,-31.711249671330002,2733.0,28142.934,Chris Hani,95.019458247,136.0,84.270515,84.3
32.1745832198,-27.302916355630003,2730.0,21076.586,Umkhanyakude,92.176661808,214.0,84.31845,84.3
28.532916567699996,-26.536249692029998,2729.0,28805.162,Gert Sibande,95.90927831100001,112.0,84.36638,84.4
26.232916576900003,-26.152916360229998,2681.0,24945.197,Ngaka Modiri Molema,92.82207438,192.0,84.41346,84.4
29.491249897199996,-31.51958300543,2675.0,20640.848,O.R.Tambo,85.58057585700001,386.0,84.460434,84.5
25.0829165815,-27.87791635333,2662.0,26123.506,Dr Ruth Segomotsi Mompati,94.37904611100001,150.0,84.50717,84.5
29.874583229,-22.70291637403,2656.0,23814.219,Vhembe,89.95585158,267.0,84.55382,84.6
28.341249901799998,-31.90291633723,2638.0,24293.49,Amathole,95.065689096,130.0,84.600136,84.6
29.682916563099997,-29.60291634643,2638.0,21660.1,Umgungundlovu,94.460073687,146.0,84.64646,84.6
26.8079165746,-25.76958302843,2634.0,27957.781,Bojanala,90.34422698700001,254.0,84.69272,84.7
31.2162498903,-27.87791635333,2626.0,21393.482,Zululand,92.734361181,191.0,84.73883,84.7
28.916249899500002,-31.136249673630005,2609.0,22217.203,O.R.Tambo,85.58057585700001,376.0,84.784645,84.8
30.8329165585,-28.261249685129997,2605.0,19757.691,Umzinyathi,94.613038821,140.0,84.83039,84.8
29.299583231299998,-24.61958303303,2588.0,21656.299,Waterberg,93.14523332099999,177.0,84.87583,84.9
30.8329165585,-28.452916351029998,2585.0,20543.223,Umzinyathi,94.613038821,139.0,84.92123,84.9
28.341249901799998,-27.111249689730002,2581.0,26656.033,Fezile Dabi,81.22266558,485.0,84.96655,85.0
30.8329165585,-26.152916360229998,2573.0,23006.604,Gert Sibande,95.90927831100001,105.0,85.01174,85.0
30.8329165585,-28.83624968283,2569.0,21106.418,Umzinyathi,94.613038821,138.0,85.05685,85.1
27.382916572299997,-29.027916348730002,2562.0,24814.451,Thabo Mofutsanyane,95.78038554,108.0,85.10184,85.1
30.066249894899997,-30.17791634413,2540.0,21181.885,Sisonke,92.80777356899999,183.0,85.14644,85.1
30.8329165585,-25.194583030729998,2540.0,25806.814,Ehlanzeni,87.90843492900001,307.0,85.19105,85.2
26.232916576900003,-27.68624968743,2539.0,23301.416,Lejweleputswa,96.61212678599999,86.0,85.235634,85.2
31.982916553899997,-26.91958302383,2537.0,19311.71,Umkhanyakude,92.176661808,198.0,85.28018,85.3
26.8079165746,-25.194583030729998,2533.0,24692.441,Bojanala,90.34422698700001,245.0,85.32466,85.3
29.491249897199996,-22.89458303993,2530.0,22681.186,Vhembe,89.95585158,254.0,85.369095,85.4
31.2162498903,-27.111249689730002,2520.0,20272.887,Gert Sibande,95.90927831100001,103.0,85.413345,85.4
29.491249897199996,-25.76958302843,2519.0,29835.488,Nkangala,86.47099272,341.0,85.45757,85.5
25.8495832451,-26.72791635793,2492.0,22384.426,Ngaka Modiri Molema,92.82207438,179.0,85.501335,85.5
27.5745832382,-28.261249685129997,2487.0,24218.58,Fezile Dabi,81.22266558,467.0,85.545006,85.5
27.191249906399996,-25.00291636483,2463.0,24027.3,Bojanala,90.34422698700001,238.0,85.58826,85.6
29.874583229,-23.277916371729997,2463.0,21957.535,Vhembe,89.95585158,247.0,85.631516,85.6
26.999583240499994,-25.194583030729998,2462.0,23998.668,Bojanala,90.34422698700001,238.0,85.67474,85.7
26.6162499087,-28.261249685129997,2458.0,25824.184,Lejweleputswa,96.61212678599999,83.0,85.71791,85.7
29.299583231299998,-28.83624968283,2455.0,19471.385,Uthukela,90.954524934,222.0,85.76102,85.8
24.699583249699998,-28.069583019230002,2452.0,25206.096,Frances Baard,97.261760295,67.0,85.80408,85.8
28.7245832336,-30.75291634183,2434.0,20881.422,Alfred Nzo,94.368393126,137.0,85.84682,85.8
30.4495832267,-23.66124970353,2434.0,22165.83,Mopani,89.892208224,246.0,85.88956,85.9
28.7245832336,-25.76958302843,2419.0,29479.0,City of Tshwane,94.463777835,134.0,85.93204,85.9
28.341249901799998,-25.00291636483,2415.0,23287.688,Waterberg,93.14523332099999,166.0,85.97445,86.0
25.466249913299997,-25.96124969433,2408.0,24025.541,Ngaka Modiri Molema,92.82207438,173.0,86.01673,86.0
31.2162498903,-28.64458301693,2407.0,19642.475,Uthungulu,90.292884192,234.0,86.059,86.1
31.024583224399997,-28.64458301693,2404.0,19239.672,Uthungulu,90.292884192,233.0,86.10122,86.1
28.341249901799998,-32.28624966903,2403.0,23099.094,Amathole,95.065689096,119.0,86.14341,86.1
31.024583224399997,-27.302916355630003,2401.0,19473.568,Gert Sibande,95.90927831100001,98.0,86.18558,86.2
28.532916567699996,-25.76958302843,2397.0,29225.363,City of Tshwane,94.463777835,133.0,86.22767,86.2
32.749583217499996,-26.91958302383,2397.0,18888.441,Umkhanyakude,92.176661808,188.0,86.26976,86.3
29.491249897199996,-24.61958303303,2379.0,19320.309,Sekhukhune,89.77737371399999,243.0,86.31154,86.3
30.8329165585,-28.64458301693,2370.0,19148.938,Uthungulu,90.292884192,230.0,86.35315,86.4
27.5745832382,-26.344583026130003,2355.0,26807.26,West Rand,94.90058883900001,120.0,86.39451,86.4
26.999583240499994,-25.00291636483,2348.0,22881.559,Bojanala,90.34422698700001,227.0,86.43574,86.4
30.4495832267,-28.261249685129997,2345.0,17389.594,Umzinyathi,94.613038821,126.0,86.47691,86.5
26.999583240499994,-32.66958300083,2338.0,23617.986,Amathole,95.065689096,115.0,86.517975,86.5
27.191249906399996,-24.81124969893,2330.0,27800.086,Waterberg,93.14523332099999,160.0,86.55889,86.6
27.7662499041,-31.711249671330002,2324.0,20754.89,Chris Hani,95.019458247,116.0,86.5997,86.6
26.999583240499994,-27.87791635333,2323.0,25470.814,Lejweleputswa,96.61212678599999,79.0,86.640495,86.6
31.2162498903,-27.302916355630003,2323.0,18571.828,Gert Sibande,95.90927831100001,95.0,86.68129,86.7
31.982916553899997,-27.494583021529998,2320.0,17672.494,Zululand,92.734361181,169.0,86.72203,86.7
30.641249892599998,-26.536249692029998,2305.0,20621.094,Gert Sibande,95.90927831100001,94.0,86.762505,86.8
27.382916572299997,-26.72791635793,2297.0,23829.785,Dr Kenneth Kaunda,92.072503782,182.0,86.80284,86.8
26.041249910999998,-28.261249685129997,2295.0,21222.12,Lejweleputswa,96.61212678599999,78.0,86.84314,86.8
25.466249913299997,-26.152916360229998,2291.0,20735.209,Ngaka Modiri Molema,92.82207438,164.0,86.88337,86.9
30.4495832267,-22.51124970813,2281.0,19544.041,Vhembe,89.95585158,229.0,86.92342,86.9
30.2579165608,-29.79458301233,2276.0,21107.584,Umgungundlovu,94.460073687,126.0,86.963394,87.0
27.5745832382,-31.90291633723,2275.0,21484.398,Chris Hani,95.019458247,113.0,87.00334,87.0
28.532916567699996,-31.327916339530002,2272.0,20378.469,O.R.Tambo,85.58057585700001,328.0,87.043236,87.0
29.107916565399997,-25.00291636483,2271.0,19213.416,Sekhukhune,89.77737371399999,232.0,87.08312,87.1
30.4495832267,-27.87791635333,2271.0,17796.402,Amajuba,92.774776248,164.0,87.123,87.1
26.232916576900003,-26.72791635793,2265.0,24261.1,Dr Kenneth Kaunda,92.072503782,180.0,87.16277,87.2
25.466249913299997,-26.344583026130003,2258.0,20370.256,Ngaka Modiri Molema,92.82207438,162.0,87.20242,87.2
27.957916570000002,-32.861249666730004,2252.0,25016.453,Buffalo City,93.18359855700001,154.0,87.241974,87.2
17.991249943199996,-32.66958300083,2251.0,27796.777,West Coast,94.30236093600001,128.0,87.2815,87.3
27.5745832382,-25.386249696630003,2251.0,23973.127,Bojanala,90.34422698700001,217.0,87.32102,87.3
27.7662499041,-25.194583030729998,2247.0,23117.338,Bojanala,90.34422698700001,217.0,87.36048,87.4
28.916249899500002,-23.85291636943,2241.0,19783.256,Waterberg,93.14523332099999,154.0,87.39984,87.4
30.8329165585,-23.46958303763,2226.0,18939.143,Mopani,89.892208224,225.0,87.43893,87.4
29.491249897199996,-30.56124967593,2213.0,17701.49,Sisonke,92.80777356899999,159.0,87.47779,87.5
28.7245832336,-23.08624970583,2211.0,18506.736,Capricorn,84.429308124,344.0,87.51661,87.5
28.7245832336,-30.56124967593,2209.0,19244.744,Alfred Nzo,94.368393126,124.0,87.555405,87.6
24.699583249699998,-33.81958299623,2198.0,24072.93,Cacadu,94.088183364,130.0,87.594,87.6
27.957916570000002,-31.90291633723,2197.0,19473.375,Chris Hani,95.019458247,109.0,87.63258,87.6
29.107916565399997,-23.08624970583,2195.0,18381.266,Capricorn,84.429308124,342.0,87.67113,87.7
